Species,UTMCODE,SCPTS.2023.value,RLS_VAL_2021,SPEC_VAL_2023,EPS_VAL_2023
Alauda arvensis,TP6030,0,7,5,5
Alauda arvensis,TP7000,0,7,5,5
Alauda arvensis,TP7030,0,7,5,5
Alauda arvensis,TP8010,0,7,5,5
Alauda arvensis,UF1060,0,7,5,5
Alauda arvensis,UF2060,0,7,5,5
Alauda arvensis,UF6090,0,7,5,5
Alauda arvensis,UF9080,0,7,5,5
Alauda arvensis,UG0030,0,7,5,5
Alauda arvensis,UG1020,0,7,5,5
Alauda arvensis,UG1070,0,7,5,5
Alauda arvensis,UG1080,0,7,5,5
Alauda arvensis,UG3050,0,7,5,5
Alauda arvensis,UG3070,0,7,5,5
Alauda arvensis,UG3090,0,7,5,5
Alauda arvensis,UG4010,0,7,5,5
Alauda arvensis,UH0060,0,7,5,5
Alauda arvensis,UH1060,0,7,5,5
Alauda arvensis,UH2030,0,7,5,5
Alauda arvensis,UH2040,0,7,5,5
Alauda arvensis,UH2050,0,7,5,5
Alauda arvensis,UH6040,0,7,5,5
Alauda arvensis,UH6050,0,7,5,5
Alauda arvensis,UH6070,0,7,5,5
Alauda arvensis,UJ8000,0,7,5,5
Alauda arvensis,UJ9020,0,7,5,5
Alauda arvensis,UK0010,0,7,5,5
Alauda arvensis,UK0040,0,7,5,5
Alauda arvensis,UK0050,0,7,5,5
Alauda arvensis,UK0060,0,7,5,5
Alauda arvensis,UK0070,0,7,5,5
Alauda arvensis,UK0080,0,7,5,5
Alauda arvensis,UK0090,0,7,5,5
Alauda arvensis,UK1060,0,7,5,5
Alauda arvensis,UK1070,0,7,5,5
Alauda arvensis,UK1080,0,7,5,5
Alauda arvensis,UK1090,0,7,5,5
Alauda arvensis,UK2010,0,7,5,5
Alauda arvensis,UK2060,0,7,5,5
Alauda arvensis,UK2070,0,7,5,5
Alauda arvensis,UK2080,0,7,5,5
Alauda arvensis,UK2090,0,7,5,5
Alauda arvensis,UK3060,0,7,5,5
Alauda arvensis,UK3070,0,7,5,5
Alauda arvensis,UK3080,0,7,5,5
Alauda arvensis,UK3090,0,7,5,5
Alauda arvensis,UK4010,0,7,5,5
Alauda arvensis,UK4080,0,7,5,5
Alauda arvensis,UK4090,0,7,5,5
Alauda arvensis,UK5020,0,7,5,5
Alauda arvensis,UK5080,0,7,5,5
Alauda arvensis,UK5090,0,7,5,5
Alauda arvensis,UK6000,0,7,5,5
Alauda arvensis,UK6030,0,7,5,5
Alauda arvensis,UK6060,0,7,5,5
Alauda arvensis,UK6080,0,7,5,5
Alauda arvensis,UK6090,0,7,5,5
Alauda arvensis,UK7080,0,7,5,5
Alauda arvensis,UK7090,0,7,5,5
Alauda arvensis,UK8030,0,7,5,5
Alauda arvensis,UK8050,0,7,5,5
Alauda arvensis,UK8090,0,7,5,5
Alauda arvensis,UK9070,0,7,5,5
Alauda arvensis,UK9090,0,7,5,5
Alauda arvensis,UL0000,0,7,5,5
Alauda arvensis,UL0010,0,7,5,5
Alauda arvensis,UL0020,0,7,5,5
Alauda arvensis,UL0030,0,7,5,5
Alauda arvensis,UL0040,0,7,5,5
Alauda arvensis,UL0050,0,7,5,5
Alauda arvensis,UL0060,0,7,5,5
Alauda arvensis,UL1010,0,7,5,5
Alauda arvensis,UL1020,0,7,5,5
Alauda arvensis,UL1030,0,7,5,5
Alauda arvensis,UL1040,0,7,5,5
Alauda arvensis,UL1070,0,7,5,5
Alauda arvensis,UL1080,0,7,5,5
Alauda arvensis,UL2000,0,7,5,5
Alauda arvensis,UL2010,0,7,5,5
Alauda arvensis,UL2020,0,7,5,5
Alauda arvensis,UL2030,0,7,5,5
Alauda arvensis,UL2040,0,7,5,5
Alauda arvensis,UL2060,0,7,5,5
Alauda arvensis,UL2080,0,7,5,5
Alauda arvensis,UL3000,0,7,5,5
Alauda arvensis,UL3020,0,7,5,5
Alauda arvensis,UL3030,0,7,5,5
Alauda arvensis,UL3040,0,7,5,5
Alauda arvensis,UL3050,0,7,5,5
Alauda arvensis,UL3070,0,7,5,5
Alauda arvensis,UL3080,0,7,5,5
Alauda arvensis,UL3090,0,7,5,5
Alauda arvensis,UL4000,0,7,5,5
Alauda arvensis,UL4010,0,7,5,5
Alauda arvensis,UL4040,0,7,5,5
Alauda arvensis,UL4060,0,7,5,5
Alauda arvensis,UL4080,0,7,5,5
Alauda arvensis,UL4090,0,7,5,5
Alauda arvensis,UL5000,0,7,5,5
Alauda arvensis,UL5010,0,7,5,5
Alauda arvensis,UL5020,0,7,5,5
Alauda arvensis,UL5040,0,7,5,5
Alauda arvensis,UL5050,0,7,5,5
Alauda arvensis,UL5060,0,7,5,5
Alauda arvensis,UL5070,0,7,5,5
Alauda arvensis,UL5080,0,7,5,5
Alauda arvensis,UL6000,0,7,5,5
Alauda arvensis,UL6010,0,7,5,5
Alauda arvensis,UL6020,0,7,5,5
Alauda arvensis,UL6030,0,7,5,5
Alauda arvensis,UL6040,0,7,5,5
Alauda arvensis,UL6050,0,7,5,5
Alauda arvensis,UL6060,0,7,5,5
Alauda arvensis,UL6070,0,7,5,5
Alauda arvensis,UL6090,0,7,5,5
Alauda arvensis,UL7000,0,7,5,5
Alauda arvensis,UL7010,0,7,5,5
Alauda arvensis,UL7020,0,7,5,5
Alauda arvensis,UL7030,0,7,5,5
Alauda arvensis,UL7040,0,7,5,5
Alauda arvensis,UL7050,0,7,5,5
Alauda arvensis,UL7060,0,7,5,5
Alauda arvensis,UL7070,0,7,5,5
Alauda arvensis,UL7080,0,7,5,5
Alauda arvensis,UL8000,0,7,5,5
Alauda arvensis,UL8010,0,7,5,5
Alauda arvensis,UL8020,0,7,5,5
Alauda arvensis,UL8030,0,7,5,5
Alauda arvensis,UL8040,0,7,5,5
Alauda arvensis,UL8050,0,7,5,5
Alauda arvensis,UL8070,0,7,5,5
Alauda arvensis,UL8080,0,7,5,5
Alauda arvensis,UL8090,0,7,5,5
Alauda arvensis,UL9000,0,7,5,5
Alauda arvensis,UL9020,0,7,5,5
Alauda arvensis,UL9030,0,7,5,5
Alauda arvensis,UL9040,0,7,5,5
Alauda arvensis,UL9050,0,7,5,5
Alauda arvensis,UL9060,0,7,5,5
Alauda arvensis,UL9070,0,7,5,5
Alauda arvensis,UL9080,0,7,5,5
Alauda arvensis,UM0000,0,7,5,5
Alauda arvensis,UM0010,0,7,5,5
Alauda arvensis,UM0030,0,7,5,5
Alauda arvensis,UM0040,0,7,5,5
Alauda arvensis,UM0050,0,7,5,5
Alauda arvensis,UM0060,0,7,5,5
Alauda arvensis,UM0080,0,7,5,5
Alauda arvensis,UM0090,0,7,5,5
Alauda arvensis,UM1000,0,7,5,5
Alauda arvensis,UM1010,0,7,5,5
Alauda arvensis,UM1020,0,7,5,5
Alauda arvensis,UM1030,0,7,5,5
Alauda arvensis,UM1040,0,7,5,5
Alauda arvensis,UM1050,0,7,5,5
Alauda arvensis,UM1060,0,7,5,5
Alauda arvensis,UM1070,0,7,5,5
Alauda arvensis,UM1080,0,7,5,5
Alauda arvensis,UM2000,0,7,5,5
Alauda arvensis,UM2020,0,7,5,5
Alauda arvensis,UM2040,0,7,5,5
Alauda arvensis,UM2050,0,7,5,5
Alauda arvensis,UM2060,0,7,5,5
Alauda arvensis,UM2070,0,7,5,5
Alauda arvensis,UM2090,0,7,5,5
Alauda arvensis,UM3000,0,7,5,5
Alauda arvensis,UM3010,0,7,5,5
Alauda arvensis,UM3020,0,7,5,5
Alauda arvensis,UM3030,0,7,5,5
Alauda arvensis,UM3050,0,7,5,5
Alauda arvensis,UM3060,0,7,5,5
Alauda arvensis,UM3090,0,7,5,5
Alauda arvensis,UM4000,0,7,5,5
Alauda arvensis,UM4010,0,7,5,5
Alauda arvensis,UM4020,0,7,5,5
Alauda arvensis,UM4040,0,7,5,5
Alauda arvensis,UM4050,0,7,5,5
Alauda arvensis,UM4060,0,7,5,5
Alauda arvensis,UM4070,0,7,5,5
Alauda arvensis,UM4080,0,7,5,5
Alauda arvensis,UM4090,0,7,5,5
Alauda arvensis,UM5010,0,7,5,5
Alauda arvensis,UM5030,0,7,5,5
Alauda arvensis,UM5040,0,7,5,5
Alauda arvensis,UM5050,0,7,5,5
Alauda arvensis,UM5060,0,7,5,5
Alauda arvensis,UM5070,0,7,5,5
Alauda arvensis,UM5080,0,7,5,5
Alauda arvensis,UM6000,0,7,5,5
Alauda arvensis,UM6020,0,7,5,5
Alauda arvensis,UM6030,0,7,5,5
Alauda arvensis,UM6040,0,7,5,5
Alauda arvensis,UM6050,0,7,5,5
Alauda arvensis,UM6060,0,7,5,5
Alauda arvensis,UM6070,0,7,5,5
Alauda arvensis,UM6080,0,7,5,5
Alauda arvensis,UM6090,0,7,5,5
Alauda arvensis,UM7000,0,7,5,5
Alauda arvensis,UM7010,0,7,5,5
Alauda arvensis,UM7030,0,7,5,5
Alauda arvensis,UM7040,0,7,5,5
Alauda arvensis,UM7050,0,7,5,5
Alauda arvensis,UM7070,0,7,5,5
Alauda arvensis,UM7080,0,7,5,5
Alauda arvensis,UM7090,0,7,5,5
Alauda arvensis,UM8000,0,7,5,5
Alauda arvensis,UM8030,0,7,5,5
Alauda arvensis,UM8040,0,7,5,5
Alauda arvensis,UM8060,0,7,5,5
Alauda arvensis,UM8080,0,7,5,5
Alauda arvensis,UM8090,0,7,5,5
Alauda arvensis,UM9000,0,7,5,5
Alauda arvensis,UM9010,0,7,5,5
Alauda arvensis,UM9030,0,7,5,5
Alauda arvensis,UM9040,0,7,5,5
Alauda arvensis,UM9050,0,7,5,5
Alauda arvensis,UM9070,0,7,5,5
Alauda arvensis,UN0000,0,7,5,5
Alauda arvensis,UN0010,0,7,5,5
Alauda arvensis,UN0020,0,7,5,5
Alauda arvensis,UN0040,0,7,5,5
Alauda arvensis,UN0050,0,7,5,5
Alauda arvensis,UN0070,0,7,5,5
Alauda arvensis,UN0080,0,7,5,5
Alauda arvensis,UN0090,0,7,5,5
Alauda arvensis,UN1000,0,7,5,5
Alauda arvensis,UN1010,0,7,5,5
Alauda arvensis,UN1030,0,7,5,5
Alauda arvensis,UN1040,0,7,5,5
Alauda arvensis,UN1060,0,7,5,5
Alauda arvensis,UN1070,0,7,5,5
Alauda arvensis,UN1080,0,7,5,5
Alauda arvensis,UN2000,0,7,5,5
Alauda arvensis,UN2010,0,7,5,5
Alauda arvensis,UN2020,0,7,5,5
Alauda arvensis,UN2070,0,7,5,5
Alauda arvensis,UN3020,0,7,5,5
Alauda arvensis,UN3030,0,7,5,5
Alauda arvensis,UN3070,0,7,5,5
Alauda arvensis,UN4000,0,7,5,5
Alauda arvensis,UN4010,0,7,5,5
Alauda arvensis,UN4020,0,7,5,5
Alauda arvensis,UN4040,0,7,5,5
Alauda arvensis,UN4050,0,7,5,5
Alauda arvensis,UN4060,0,7,5,5
Alauda arvensis,UN4070,0,7,5,5
Alauda arvensis,UN4080,0,7,5,5
Alauda arvensis,UN5000,0,7,5,5
Alauda arvensis,UN5030,0,7,5,5
Alauda arvensis,UN5040,0,7,5,5
Alauda arvensis,UN5050,0,7,5,5
Alauda arvensis,UN5060,0,7,5,5
Alauda arvensis,UN5070,0,7,5,5
Alauda arvensis,UN5080,0,7,5,5
Alauda arvensis,UN6010,0,7,5,5
Alauda arvensis,UN6030,0,7,5,5
Alauda arvensis,UN6040,0,7,5,5
Alauda arvensis,UN6060,0,7,5,5
Alauda arvensis,UN6070,0,7,5,5
Alauda arvensis,UN6080,0,7,5,5
Alauda arvensis,UN7000,0,7,5,5
Alauda arvensis,UN7010,0,7,5,5
Alauda arvensis,UN7030,0,7,5,5
Alauda arvensis,UN7040,0,7,5,5
Alauda arvensis,UN7050,0,7,5,5
Alauda arvensis,UN7060,0,7,5,5
Alauda arvensis,UN7070,0,7,5,5
Alauda arvensis,UN7080,0,7,5,5
Alauda arvensis,UN7090,0,7,5,5
Alauda arvensis,UN8010,0,7,5,5
Alauda arvensis,UN8020,0,7,5,5
Alauda arvensis,UN8040,0,7,5,5
Alauda arvensis,UN8050,0,7,5,5
Alauda arvensis,UN8060,0,7,5,5
Alauda arvensis,UN8070,0,7,5,5
Alauda arvensis,UN8090,0,7,5,5
Alauda arvensis,UN9010,0,7,5,5
Alauda arvensis,UN9020,0,7,5,5
Alauda arvensis,UN9030,0,7,5,5
Alauda arvensis,UN9040,0,7,5,5
Alauda arvensis,UN9050,0,7,5,5
Alauda arvensis,UN9060,0,7,5,5
Alauda arvensis,UN9070,0,7,5,5
Alauda arvensis,UN9080,0,7,5,5
Alauda arvensis,UN9090,0,7,5,5
Alauda arvensis,UP0020,0,7,5,5
Alauda arvensis,UP8000,0,7,5,5
Alauda arvensis,VF0060,0,7,5,5
Alauda arvensis,VF1080,0,7,5,5
Alauda arvensis,VF3080,0,7,5,5
Alauda arvensis,VF3090,0,7,5,5
Alauda arvensis,VF4090,0,7,5,5
Alauda arvensis,VF7090,0,7,5,5
Alauda arvensis,VG1080,0,7,5,5
Alauda arvensis,VG2010,0,7,5,5
Alauda arvensis,VG2020,0,7,5,5
Alauda arvensis,VG2030,0,7,5,5
Alauda arvensis,VG3010,0,7,5,5
Alauda arvensis,VG4040,0,7,5,5
Alauda arvensis,VG5000,0,7,5,5
Alauda arvensis,VG5010,0,7,5,5
Alauda arvensis,VG6000,0,7,5,5
Alauda arvensis,VG6010,0,7,5,5
Alauda arvensis,VG6020,0,7,5,5
Alauda arvensis,VG8050,0,7,5,5
Alauda arvensis,VG9000,0,7,5,5
Alauda arvensis,VG9040,0,7,5,5
Alauda arvensis,VG9050,0,7,5,5
Alauda arvensis,VH1020,0,7,5,5
Alauda arvensis,VH2080,0,7,5,5
Alauda arvensis,VH3090,0,7,5,5
Alauda arvensis,VH6010,0,7,5,5
Alauda arvensis,VH6070,0,7,5,5
Alauda arvensis,VH9070,0,7,5,5
Alauda arvensis,VH9090,0,7,5,5
Alauda arvensis,VJ0000,0,7,5,5
Alauda arvensis,VJ0010,0,7,5,5
Alauda arvensis,VJ0060,0,7,5,5
Alauda arvensis,VJ1000,0,7,5,5
Alauda arvensis,VJ1010,0,7,5,5
Alauda arvensis,VJ1030,0,7,5,5
Alauda arvensis,VJ2000,0,7,5,5
Alauda arvensis,VJ2020,0,7,5,5
Alauda arvensis,VJ3010,0,7,5,5
Alauda arvensis,VJ3020,0,7,5,5
Alauda arvensis,VJ3030,0,7,5,5
Alauda arvensis,VJ4000,0,7,5,5
Alauda arvensis,VJ4020,0,7,5,5
Alauda arvensis,VJ4040,0,7,5,5
Alauda arvensis,VJ5020,0,7,5,5
Alauda arvensis,VJ5080,0,7,5,5
Alauda arvensis,VJ6000,0,7,5,5
Alauda arvensis,VJ6070,0,7,5,5
Alauda arvensis,VJ7000,0,7,5,5
Alauda arvensis,VJ7050,0,7,5,5
Alauda arvensis,VJ7060,0,7,5,5
Alauda arvensis,VJ7080,0,7,5,5
Alauda arvensis,VJ7090,0,7,5,5
Alauda arvensis,VJ8020,0,7,5,5
Alauda arvensis,VJ8060,0,7,5,5
Alauda arvensis,VJ9010,0,7,5,5
Alauda arvensis,VJ9090,0,7,5,5
Alauda arvensis,VK0000,0,7,5,5
Alauda arvensis,VK0050,0,7,5,5
Alauda arvensis,VK0070,0,7,5,5
Alauda arvensis,VK0090,0,7,5,5
Alauda arvensis,VK1040,0,7,5,5
Alauda arvensis,VK1050,0,7,5,5
Alauda arvensis,VK1060,0,7,5,5
Alauda arvensis,VK1070,0,7,5,5
Alauda arvensis,VK1080,0,7,5,5
Alauda arvensis,VK2000,0,7,5,5
Alauda arvensis,VK2050,0,7,5,5
Alauda arvensis,VK3010,0,7,5,5
Alauda arvensis,VK3020,0,7,5,5
Alauda arvensis,VK3040,0,7,5,5
Alauda arvensis,VK3060,0,7,5,5
Alauda arvensis,VK3080,0,7,5,5
Alauda arvensis,VK4020,0,7,5,5
Alauda arvensis,VK4040,0,7,5,5
Alauda arvensis,VK4070,0,7,5,5
Alauda arvensis,VK4080,0,7,5,5
Alauda arvensis,VK5010,0,7,5,5
Alauda arvensis,VK5020,0,7,5,5
Alauda arvensis,VK5060,0,7,5,5
Alauda arvensis,VK5080,0,7,5,5
Alauda arvensis,VK5090,0,7,5,5
Alauda arvensis,VK6010,0,7,5,5
Alauda arvensis,VK6020,0,7,5,5
Alauda arvensis,VK6030,0,7,5,5
Alauda arvensis,VK6040,0,7,5,5
Alauda arvensis,VK6050,0,7,5,5
Alauda arvensis,VK6060,0,7,5,5
Alauda arvensis,VK6070,0,7,5,5
Alauda arvensis,VK6080,0,7,5,5
Alauda arvensis,VK6090,0,7,5,5
Alauda arvensis,VK7040,0,7,5,5
Alauda arvensis,VK7060,0,7,5,5
Alauda arvensis,VK7070,0,7,5,5
Alauda arvensis,VK7080,0,7,5,5
Alauda arvensis,VK7090,0,7,5,5
Alauda arvensis,VK8010,0,7,5,5
Alauda arvensis,VK8060,0,7,5,5
Alauda arvensis,VK8080,0,7,5,5
Alauda arvensis,VK8090,0,7,5,5
Alauda arvensis,VK9000,0,7,5,5
Alauda arvensis,VK9010,0,7,5,5
Alauda arvensis,VK9020,0,7,5,5
Alauda arvensis,VK9070,0,7,5,5
Alauda arvensis,VL0020,0,7,5,5
Alauda arvensis,VL0030,0,7,5,5
Alauda arvensis,VL0040,0,7,5,5
Alauda arvensis,VL0050,0,7,5,5
Alauda arvensis,VL0060,0,7,5,5
Alauda arvensis,VL0070,0,7,5,5
Alauda arvensis,VL0080,0,7,5,5
Alauda arvensis,VL1010,0,7,5,5
Alauda arvensis,VL1020,0,7,5,5
Alauda arvensis,VL1030,0,7,5,5
Alauda arvensis,VL1040,0,7,5,5
Alauda arvensis,VL1050,0,7,5,5
Alauda arvensis,VL1060,0,7,5,5
Alauda arvensis,VL1070,0,7,5,5
Alauda arvensis,VL1080,0,7,5,5
Alauda arvensis,VL1090,0,7,5,5
Alauda arvensis,VL2010,0,7,5,5
Alauda arvensis,VL2020,0,7,5,5
Alauda arvensis,VL2040,0,7,5,5
Alauda arvensis,VL2050,0,7,5,5
Alauda arvensis,VL2060,0,7,5,5
Alauda arvensis,VL2070,0,7,5,5
Alauda arvensis,VL2080,0,7,5,5
Alauda arvensis,VL2090,0,7,5,5
Alauda arvensis,VL3000,0,7,5,5
Alauda arvensis,VL3010,0,7,5,5
Alauda arvensis,VL3020,0,7,5,5
Alauda arvensis,VL3030,0,7,5,5
Alauda arvensis,VL3050,0,7,5,5
Alauda arvensis,VL3060,0,7,5,5
Alauda arvensis,VL3070,0,7,5,5
Alauda arvensis,VL3080,0,7,5,5
Alauda arvensis,VL3090,0,7,5,5
Alauda arvensis,VL4000,0,7,5,5
Alauda arvensis,VL4010,0,7,5,5
Alauda arvensis,VL4020,0,7,5,5
Alauda arvensis,VL4030,0,7,5,5
Alauda arvensis,VL4040,0,7,5,5
Alauda arvensis,VL4050,0,7,5,5
Alauda arvensis,VL4060,0,7,5,5
Alauda arvensis,VL4070,0,7,5,5
Alauda arvensis,VL4080,0,7,5,5
Alauda arvensis,VL4090,0,7,5,5
Alauda arvensis,VL5000,0,7,5,5
Alauda arvensis,VL5010,0,7,5,5
Alauda arvensis,VL5030,0,7,5,5
Alauda arvensis,VL5050,0,7,5,5
Alauda arvensis,VL5060,0,7,5,5
Alauda arvensis,VL5070,0,7,5,5
Alauda arvensis,VL5080,0,7,5,5
Alauda arvensis,VL5090,0,7,5,5
Alauda arvensis,VL6000,0,7,5,5
Alauda arvensis,VL6010,0,7,5,5
Alauda arvensis,VL6050,0,7,5,5
Alauda arvensis,VL6070,0,7,5,5
Alauda arvensis,VL6080,0,7,5,5
Alauda arvensis,VL6090,0,7,5,5
Alauda arvensis,VL7000,0,7,5,5
Alauda arvensis,VL7010,0,7,5,5
Alauda arvensis,VL7020,0,7,5,5
Alauda arvensis,VL7070,0,7,5,5
Alauda arvensis,VL7080,0,7,5,5
Alauda arvensis,VL7090,0,7,5,5
Alauda arvensis,VL8000,0,7,5,5
Alauda arvensis,VL8020,0,7,5,5
Alauda arvensis,VL8030,0,7,5,5
Alauda arvensis,VL8070,0,7,5,5
Alauda arvensis,VL8080,0,7,5,5
Alauda arvensis,VL8090,0,7,5,5
Alauda arvensis,VL9000,0,7,5,5
Alauda arvensis,VL9020,0,7,5,5
Alauda arvensis,VL9030,0,7,5,5
Alauda arvensis,VL9070,0,7,5,5
Alauda arvensis,VL9080,0,7,5,5
Alauda arvensis,VL9090,0,7,5,5
Alauda arvensis,VM0000,0,7,5,5
Alauda arvensis,VM0010,0,7,5,5
Alauda arvensis,VM0020,0,7,5,5
Alauda arvensis,VM0030,0,7,5,5
Alauda arvensis,VM0040,0,7,5,5
Alauda arvensis,VM0060,0,7,5,5
Alauda arvensis,VM0070,0,7,5,5
Alauda arvensis,VM0080,0,7,5,5
Alauda arvensis,VM0090,0,7,5,5
Alauda arvensis,VM1010,0,7,5,5
Alauda arvensis,VM1020,0,7,5,5
Alauda arvensis,VM1030,0,7,5,5
Alauda arvensis,VM1040,0,7,5,5
Alauda arvensis,VM1050,0,7,5,5
Alauda arvensis,VM1060,0,7,5,5
Alauda arvensis,VM1070,0,7,5,5
Alauda arvensis,VM1080,0,7,5,5
Alauda arvensis,VM1090,0,7,5,5
Alauda arvensis,VM2000,0,7,5,5
Alauda arvensis,VM2010,0,7,5,5
Alauda arvensis,VM2020,0,7,5,5
Alauda arvensis,VM2030,0,7,5,5
Alauda arvensis,VM2040,0,7,5,5
Alauda arvensis,VM2050,0,7,5,5
Alauda arvensis,VM2060,0,7,5,5
Alauda arvensis,VM2070,0,7,5,5
Alauda arvensis,VM2080,0,7,5,5
Alauda arvensis,VM2090,0,7,5,5
Alauda arvensis,VM3000,0,7,5,5
Alauda arvensis,VM3010,0,7,5,5
Alauda arvensis,VM3020,0,7,5,5
Alauda arvensis,VM3030,0,7,5,5
Alauda arvensis,VM3040,0,7,5,5
Alauda arvensis,VM3060,0,7,5,5
Alauda arvensis,VM3070,0,7,5,5
Alauda arvensis,VM3080,0,7,5,5
Alauda arvensis,VM3090,0,7,5,5
Alauda arvensis,VM4000,0,7,5,5
Alauda arvensis,VM4030,0,7,5,5
Alauda arvensis,VM4050,0,7,5,5
Alauda arvensis,VM4060,0,7,5,5
Alauda arvensis,VM4070,0,7,5,5
Alauda arvensis,VM4080,0,7,5,5
Alauda arvensis,VM4090,0,7,5,5
Alauda arvensis,VM5000,0,7,5,5
Alauda arvensis,VM5020,0,7,5,5
Alauda arvensis,VM5040,0,7,5,5
Alauda arvensis,VM5050,0,7,5,5
Alauda arvensis,VM5060,0,7,5,5
Alauda arvensis,VM5070,0,7,5,5
Alauda arvensis,VM5080,0,7,5,5
Alauda arvensis,VM5090,0,7,5,5
Alauda arvensis,VM6000,0,7,5,5
Alauda arvensis,VM6010,0,7,5,5
Alauda arvensis,VM6020,0,7,5,5
Alauda arvensis,VM6030,0,7,5,5
Alauda arvensis,VM6040,0,7,5,5
Alauda arvensis,VM6050,0,7,5,5
Alauda arvensis,VM6060,0,7,5,5
Alauda arvensis,VM6070,0,7,5,5
Alauda arvensis,VM6080,0,7,5,5
Alauda arvensis,VM6090,0,7,5,5
Alauda arvensis,VM7000,0,7,5,5
Alauda arvensis,VM7010,0,7,5,5
Alauda arvensis,VM7020,0,7,5,5
Alauda arvensis,VM7030,0,7,5,5
Alauda arvensis,VM7050,0,7,5,5
Alauda arvensis,VM7070,0,7,5,5
Alauda arvensis,VM7090,0,7,5,5
Alauda arvensis,VM8000,0,7,5,5
Alauda arvensis,VM8010,0,7,5,5
Alauda arvensis,VM8020,0,7,5,5
Alauda arvensis,VM8030,0,7,5,5
Alauda arvensis,VM8060,0,7,5,5
Alauda arvensis,VM8070,0,7,5,5
Alauda arvensis,VM8090,0,7,5,5
Alauda arvensis,VM9000,0,7,5,5
Alauda arvensis,VM9010,0,7,5,5
Alauda arvensis,VM9020,0,7,5,5
Alauda arvensis,VM9060,0,7,5,5
Alauda arvensis,VM9070,0,7,5,5
Alauda arvensis,VM9080,0,7,5,5
Alauda arvensis,VN0010,0,7,5,5
Alauda arvensis,VN0020,0,7,5,5
Alauda arvensis,VN0030,0,7,5,5
Alauda arvensis,VN0040,0,7,5,5
Alauda arvensis,VN0050,0,7,5,5
Alauda arvensis,VN0060,0,7,5,5
Alauda arvensis,VN0070,0,7,5,5
Alauda arvensis,VN0080,0,7,5,5
Alauda arvensis,VN0090,0,7,5,5
Alauda arvensis,VN1000,0,7,5,5
Alauda arvensis,VN1010,0,7,5,5
Alauda arvensis,VN1020,0,7,5,5
Alauda arvensis,VN1030,0,7,5,5
Alauda arvensis,VN1040,0,7,5,5
Alauda arvensis,VN1050,0,7,5,5
Alauda arvensis,VN1060,0,7,5,5
Alauda arvensis,VN1070,0,7,5,5
Alauda arvensis,VN1080,0,7,5,5
Alauda arvensis,VN1090,0,7,5,5
Alauda arvensis,VN2000,0,7,5,5
Alauda arvensis,VN2010,0,7,5,5
Alauda arvensis,VN2020,0,7,5,5
Alauda arvensis,VN2030,0,7,5,5
Alauda arvensis,VN2040,0,7,5,5
Alauda arvensis,VN2050,0,7,5,5
Alauda arvensis,VN2060,0,7,5,5
Alauda arvensis,VN2070,0,7,5,5
Alauda arvensis,VN2080,0,7,5,5
Alauda arvensis,VN2090,0,7,5,5
Alauda arvensis,VN3000,0,7,5,5
Alauda arvensis,VN3010,0,7,5,5
Alauda arvensis,VN3020,0,7,5,5
Alauda arvensis,VN3030,0,7,5,5
Alauda arvensis,VN3040,0,7,5,5
Alauda arvensis,VN3050,0,7,5,5
Alauda arvensis,VN3060,0,7,5,5
Alauda arvensis,VN3070,0,7,5,5
Alauda arvensis,VN3080,0,7,5,5
Alauda arvensis,VN3090,0,7,5,5
Alauda arvensis,VN4000,0,7,5,5
Alauda arvensis,VN4010,0,7,5,5
Alauda arvensis,VN4020,0,7,5,5
Alauda arvensis,VN4030,0,7,5,5
Alauda arvensis,VN4040,0,7,5,5
Alauda arvensis,VN4050,0,7,5,5
Alauda arvensis,VN4060,0,7,5,5
Alauda arvensis,VN4070,0,7,5,5
Alauda arvensis,VN4080,0,7,5,5
Alauda arvensis,VN4090,0,7,5,5
Alauda arvensis,VN5000,0,7,5,5
Alauda arvensis,VN5010,0,7,5,5
Alauda arvensis,VN5020,0,7,5,5
Alauda arvensis,VN5040,0,7,5,5
Alauda arvensis,VN5050,0,7,5,5
Alauda arvensis,VN5060,0,7,5,5
Alauda arvensis,VN5070,0,7,5,5
Alauda arvensis,VN5080,0,7,5,5
Alauda arvensis,VN5090,0,7,5,5
Alauda arvensis,VN6000,0,7,5,5
Alauda arvensis,VN6010,0,7,5,5
Alauda arvensis,VN6020,0,7,5,5
Alauda arvensis,VN6030,0,7,5,5
Alauda arvensis,VN6040,0,7,5,5
Alauda arvensis,VN6050,0,7,5,5
Alauda arvensis,VN6070,0,7,5,5
Alauda arvensis,VN6080,0,7,5,5
Alauda arvensis,VN7000,0,7,5,5
Alauda arvensis,VN7010,0,7,5,5
Alauda arvensis,VN7020,0,7,5,5
Alauda arvensis,VN7040,0,7,5,5
Alauda arvensis,VN7050,0,7,5,5
Alauda arvensis,VN7060,0,7,5,5
Alauda arvensis,VN7070,0,7,5,5
Alauda arvensis,VN7080,0,7,5,5
Alauda arvensis,VN7090,0,7,5,5
Alauda arvensis,VN8000,0,7,5,5
Alauda arvensis,VN8010,0,7,5,5
Alauda arvensis,VN8020,0,7,5,5
Alauda arvensis,VN8030,0,7,5,5
Alauda arvensis,VN8040,0,7,5,5
Alauda arvensis,VN8050,0,7,5,5
Alauda arvensis,VN8060,0,7,5,5
Alauda arvensis,VN8070,0,7,5,5
Alauda arvensis,VN8090,0,7,5,5
Alauda arvensis,VN9010,0,7,5,5
Alauda arvensis,VN9020,0,7,5,5
