"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.28782 2706 0.0 0.9501 0.9501 0.9501 0.9501 0.9501 0.9501 0.9501
0.28808 2705 0.0 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500 0.9500
0.28835 2705 0.0 0.9499 0.9499 0.9499 0.9499 0.9499 0.9499 0.9499
0.28861 2704 0.0 0.9497 0.9497 0.9497 0.9497 0.9497 0.9497 0.9497
0.28887 2703 0.0 0.9496 0.9496 0.9496 0.9496 0.9496 0.9496 0.9496
0.28913 2702 0.0 0.9495 0.9495 0.9495 0.9495 0.9495 0.9495 0.9495
0.28940 2701 0.0 0.9493 0.9493 0.9493 0.9493 0.9493 0.9493 0.9493
0.28966 2700 0.0 0.9492 0.9492 0.9492 0.9492 0.9492 0.9492 0.9492
0.28992 2699 0.0 0.9491 0.9491 0.9491 0.9491 0.9491 0.9491 0.9491
0.29019 2698 0.0 0.9490 0.9490 0.9490 0.9490 0.9490 0.9490 0.9490
0.29045 2697 0.0 0.9488 0.9488 0.9488 0.9488 0.9488 0.9488 0.9488
0.29071 2696 0.0 0.9487 0.9487 0.9487 0.9487 0.9487 0.9487 0.9487
0.29098 2695 0.0 0.9486 0.9486 0.9486 0.9486 0.9486 0.9486 0.9486
0.29124 2694 0.0 0.9485 0.9485 0.9485 0.9485 0.9485 0.9485 0.9485
0.29150 2693 0.0 0.9483 0.9483 0.9483 0.9483 0.9483 0.9483 0.9483
0.29177 2692 0.0 0.9482 0.9482 0.9482 0.9482 0.9482 0.9482 0.9482
0.29203 2691 0.0 0.9481 0.9481 0.9481 0.9481 0.9481 0.9481 0.9481
0.29229 2690 0.0 0.9479 0.9479 0.9479 0.9479 0.9479 0.9479 0.9479
0.29255 2689 0.0 0.9478 0.9478 0.9478 0.9478 0.9478 0.9478 0.9478
0.29282 2687 0.0 0.9477 0.9477 0.9477 0.9477 0.9477 0.9477 0.9477
0.29308 2686 0.0 0.9476 0.9476 0.9476 0.9476 0.9476 0.9476 0.9476
0.29334 2686 0.0 0.9474 0.9474 0.9474 0.9474 0.9474 0.9474 0.9474
0.29361 2685 0.0 0.9473 0.9473 0.9473 0.9473 0.9473 0.9473 0.9473
0.29387 2684 0.0 0.9472 0.9472 0.9472 0.9472 0.9472 0.9472 0.9472
0.29413 2683 0.0 0.9470 0.9470 0.9470 0.9470 0.9470 0.9470 0.9470
0.29440 2682 0.0 0.9469 0.9469 0.9469 0.9469 0.9469 0.9469 0.9469
0.29466 2681 0.0 0.9468 0.9468 0.9468 0.9468 0.9468 0.9468 0.9468
0.29492 2680 0.0 0.9467 0.9467 0.9467 0.9467 0.9467 0.9467 0.9467
0.29519 2679 0.0 0.9465 0.9465 0.9465 0.9465 0.9465 0.9465 0.9465
0.29545 2678 0.0 0.9464 0.9464 0.9464 0.9464 0.9464 0.9464 0.9464
0.29571 2677 0.0 0.9463 0.9463 0.9463 0.9463 0.9463 0.9463 0.9463
0.29597 2676 0.0 0.9462 0.9462 0.9462 0.9462 0.9462 0.9462 0.9462
0.29624 2675 0.0 0.9460 0.9460 0.9460 0.9460 0.9460 0.9460 0.9460
0.29650 2674 0.0 0.9459 0.9459 0.9459 0.9459 0.9459 0.9459 0.9459
0.29676 2673 0.0 0.9458 0.9458 0.9458 0.9458 0.9458 0.9458 0.9458
0.29703 2672 0.0 0.9456 0.9456 0.9456 0.9456 0.9456 0.9456 0.9456
0.29729 2671 0.0 0.9455 0.9455 0.9455 0.9455 0.9455 0.9455 0.9455
0.29755 2670 0.0 0.9454 0.9454 0.9454 0.9454 0.9454 0.9454 0.9454
0.29782 2669 0.0 0.9453 0.9453 0.9453 0.9453 0.9453 0.9453 0.9453
0.29808 2667 0.0 0.9451 0.9451 0.9451 0.9451 0.9451 0.9451 0.9451
0.29834 2666 0.0 0.9450 0.9450 0.9450 0.9450 0.9450 0.9450 0.9450
0.29861 2666 0.0 0.9449 0.9449 0.9449 0.9449 0.9449 0.9449 0.9449
0.29887 2665 0.0 0.9447 0.9447 0.9447 0.9447 0.9447 0.9447 0.9447
0.29913 2664 0.0 0.9446 0.9446 0.9446 0.9446 0.9446 0.9446 0.9446
0.29939 2663 0.0 0.9445 0.9445 0.9445 0.9445 0.9445 0.9445 0.9445
0.29966 2662 0.0 0.9444 0.9444 0.9444 0.9444 0.9444 0.9444 0.9444
0.29992 2661 0.0 0.9442 0.9442 0.9442 0.9442 0.9442 0.9442 0.9442
0.30018 2660 0.0 0.9441 0.9441 0.9441 0.9441 0.9441 0.9441 0.9441
0.30045 2659 0.0 0.9440 0.9440 0.9440 0.9440 0.9440 0.9440 0.9440
0.30071 2658 0.0 0.9439 0.9439 0.9439 0.9439 0.9439 0.9439 0.9439
0.30097 2657 0.0 0.9437 0.9437 0.9437 0.9437 0.9437 0.9437 0.9437
0.30124 2656 0.0 0.9436 0.9436 0.9436 0.9436 0.9436 0.9436 0.9436
0.30150 2655 0.0 0.9435 0.9435 0.9435 0.9435 0.9435 0.9435 0.9435
0.30176 2654 0.0 0.9433 0.9433 0.9433 0.9433 0.9433 0.9433 0.9433
0.30203 2653 0.0 0.9432 0.9432 0.9432 0.9432 0.9432 0.9432 0.9432
0.30229 2652 0.0 0.9431 0.9431 0.9431 0.9431 0.9431 0.9431 0.9431
0.30255 2651 0.0 0.9430 0.9430 0.9430 0.9430 0.9430 0.9430 0.9430
0.30282 2650 0.0 0.9428 0.9428 0.9428 0.9428 0.9428 0.9428 0.9428
0.30308 2648 0.0 0.9427 0.9427 0.9427 0.9427 0.9427 0.9427 0.9427
0.30334 2647 0.0 0.9426 0.9426 0.9426 0.9426 0.9426 0.9426 0.9426
0.30360 2647 0.0 0.9425 0.9425 0.9425 0.9425 0.9425 0.9425 0.9425
0.30387 2646 0.0 0.9423 0.9423 0.9423 0.9423 0.9423 0.9423 0.9423
0.30413 2645 0.0 0.9422 0.9422 0.9422 0.9422 0.9422 0.9422 0.9422
0.30439 2644 0.0 0.9421 0.9421 0.9421 0.9421 0.9421 0.9421 0.9421
0.30466 2643 0.0 0.9419 0.9419 0.9419 0.9419 0.9419 0.9419 0.9419
0.30492 2642 0.0 0.9418 0.9418 0.9418 0.9418 0.9418 0.9418 0.9418
0.30518 2641 0.0 0.9417 0.9417 0.9417 0.9417 0.9417 0.9417 0.9417
0.30545 2640 0.0 0.9416 0.9416 0.9416 0.9416 0.9416 0.9416 0.9416
0.30571 2639 0.0 0.9414 0.9414 0.9414 0.9414 0.9414 0.9414 0.9414
0.30597 2638 0.0 0.9413 0.9413 0.9413 0.9413 0.9413 0.9413 0.9413
0.30624 2637 0.0 0.9412 0.9412 0.9412 0.9412 0.9412 0.9412 0.9412
0.30650 2636 0.0 0.9410 0.9410 0.9410 0.9410 0.9410 0.9410 0.9410
0.30676 2635 0.0 0.9409 0.9409 0.9409 0.9409 0.9409 0.9409 0.9409
0.30702 2634 0.0 0.9408 0.9408 0.9408 0.9408 0.9408 0.9408 0.9408
0.30729 2633 0.0 0.9407 0.9407 0.9407 0.9407 0.9407 0.9407 0.9407
0.30755 2632 0.0 0.9405 0.9405 0.9405 0.9405 0.9405 0.9405 0.9405
0.30781 2631 0.0 0.9404 0.9404 0.9404 0.9404 0.9404 0.9404 0.9404
0.30808 2629 0.0 0.9403 0.9403 0.9403 0.9403 0.9403 0.9403 0.9403
0.30834 2628 0.0 0.9402 0.9402 0.9402 0.9402 0.9402 0.9402 0.9402
0.30860 2628 0.0 0.9400 0.9400 0.9400 0.9400 0.9400 0.9400 0.9400
0.30887 2627 0.0 0.9399 0.9399 0.9399 0.9399 0.9399 0.9399 0.9399
0.30913 2626 0.0 0.9398 0.9398 0.9398 0.9398 0.9398 0.9398 0.9398
0.30939 2625 0.0 0.9396 0.9396 0.9396 0.9396 0.9396 0.9396 0.9396
0.30966 2624 0.0 0.9395 0.9395 0.9395 0.9395 0.9395 0.9395 0.9395
0.30992 2623 0.0 0.9394 0.9394 0.9394 0.9394 0.9394 0.9394 0.9394
0.31018 2622 0.0 0.9393 0.9393 0.9393 0.9393 0.9393 0.9393 0.9393
0.31044 2621 0.0 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391
0.31071 2620 0.0 0.9390 0.9390 0.9390 0.9390 0.9390 0.9390 0.9390
0.31097 2619 0.0 0.9389 0.9389 0.9389 0.9389 0.9389 0.9389 0.9389
0.31123 2618 0.0 0.9388 0.9388 0.9388 0.9388 0.9388 0.9388 0.9388
0.31150 2617 0.0 0.9386 0.9386 0.9386 0.9386 0.9386 0.9386 0.9386
0.31176 2616 0.0 0.9385 0.9385 0.9385 0.9385 0.9385 0.9385 0.9385
0.31202 2615 0.0 0.9384 0.9384 0.9384 0.9384 0.9384 0.9384 0.9384
0.31229 2614 0.0 0.9382 0.9382 0.9382 0.9382 0.9382 0.9382 0.9382
0.31255 2613 0.0 0.9381 0.9381 0.9381 0.9381 0.9381 0.9381 0.9381
0.31281 2612 0.0 0.9380 0.9380 0.9380 0.9380 0.9380 0.9380 0.9380
0.31308 2610 0.0 0.9379 0.9379 0.9379 0.9379 0.9379 0.9379 0.9379
0.31334 2609 0.0 0.9377 0.9377 0.9377 0.9377 0.9377 0.9377 0.9377
0.31360 2609 0.0 0.9376 0.9376 0.9376 0.9376 0.9376 0.9376 0.9376
0.31386 2608 0.0 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375 0.9375
0.31413 2607 0.0 0.9373 0.9373 0.9373 0.9373 0.9373 0.9373 0.9373
0.31439 2606 0.0 0.9372 0.9372 0.9372 0.9372 0.9372 0.9372 0.9372
0.31465 2605 0.0 0.9371 0.9371 0.9371 0.9371 0.9371 0.9371 0.9371
0.31492 2604 0.0 0.9370 0.9370 0.9370 0.9370 0.9370 0.9370 0.9370
0.31518 2603 0.0 0.9368 0.9368 0.9368 0.9368 0.9368 0.9368 0.9368
0.31544 2602 0.0 0.9367 0.9367 0.9367 0.9367 0.9367 0.9367 0.9367
0.31571 2601 0.0 0.9366 0.9366 0.9366 0.9366 0.9366 0.9366 0.9366
0.31597 2600 0.0 0.9365 0.9365 0.9365 0.9365 0.9365 0.9365 0.9365
0.31623 2599 0.0 0.9363 0.9363 0.9363 0.9363 0.9363 0.9363 0.9363
0.31650 2598 0.0 0.9362 0.9362 0.9362 0.9362 0.9362 0.9362 0.9362
0.31676 2597 0.0 0.9361 0.9361 0.9361 0.9361 0.9361 0.9361 0.9361
0.31702 2596 0.0 0.9359 0.9359 0.9359 0.9359 0.9359 0.9359 0.9359
0.31728 2595 0.0 0.9358 0.9358 0.9358 0.9358 0.9358 0.9358 0.9358
0.31755 2594 0.0 0.9357 0.9357 0.9357 0.9357 0.9357 0.9357 0.9357
0.31781 2593 0.0 0.9356 0.9356 0.9356 0.9356 0.9356 0.9356 0.9356
0.31807 2591 0.0 0.9354 0.9354 0.9354 0.9354 0.9354 0.9354 0.9354
0.31834 2590 0.0 0.9353 0.9353 0.9353 0.9353 0.9353 0.9353 0.9353
0.31860 2590 0.0 0.9352 0.9352 0.9352 0.9352 0.9352 0.9352 0.9352
0.31886 2589 0.0 0.9351 0.9351 0.9351 0.9351 0.9351 0.9351 0.9351
0.31913 2588 0.0 0.9349 0.9349 0.9349 0.9349 0.9349 0.9349 0.9349
0.31939 2587 0.0 0.9348 0.9348 0.9348 0.9348 0.9348 0.9348 0.9348
0.31965 2586 0.0 0.9347 0.9347 0.9347 0.9347 0.9347 0.9347 0.9347
0.31992 2585 0.0 0.9345 0.9345 0.9345 0.9345 0.9345 0.9345 0.9345
0.32018 2584 0.0 0.9344 0.9344 0.9344 0.9344 0.9344 0.9344 0.9344
0.32044 2583 0.0 0.9343 0.9343 0.9343 0.9343 0.9343 0.9343 0.9343
0.32071 2582 0.0 0.9342 0.9342 0.9342 0.9342 0.9342 0.9342 0.9342
0.32097 2581 0.0 0.9340 0.9340 0.9340 0.9340 0.9340 0.9340 0.9340
0.32123 2580 0.0 0.9339 0.9339 0.9339 0.9339 0.9339 0.9339 0.9339
0.32149 2579 0.0 0.9338 0.9338 0.9338 0.9338 0.9338 0.9338 0.9338
0.32176 2578 0.0 0.9336 0.9336 0.9336 0.9336 0.9336 0.9336 0.9336
0.32202 2577 0.0 0.9335 0.9335 0.9335 0.9335 0.9335 0.9335 0.9335
0.32228 2576 0.0 0.9334 0.9334 0.9334 0.9334 0.9334 0.9334 0.9334
0.32255 2575 0.0 0.9333 0.9333 0.9333 0.9333 0.9333 0.9333 0.9333
0.32281 2574 0.0 0.9331 0.9331 0.9331 0.9331 0.9331 0.9331 0.9331
0.32307 2572 0.0 0.9330 0.9330 0.9330 0.9330 0.9330 0.9330 0.9330
0.32334 2571 0.0 0.9329 0.9329 0.9329 0.9329 0.9329 0.9329 0.9329
0.32360 2571 0.0 0.9328 0.9328 0.9328 0.9328 0.9328 0.9328 0.9328
0.32386 2570 0.0 0.9326 0.9326 0.9326 0.9326 0.9326 0.9326 0.9326
0.32413 2569 0.0 0.9325 0.9325 0.9325 0.9325 0.9325 0.9325 0.9325
0.32439 2568 0.0 0.9324 0.9324 0.9324 0.9324 0.9324 0.9324 0.9324
0.32465 2567 0.0 0.9322 0.9322 0.9322 0.9322 0.9322 0.9322 0.9322
0.32491 2566 0.0 0.9321 0.9321 0.9321 0.9321 0.9321 0.9321 0.9321
0.32518 2565 0.0 0.9320 0.9320 0.9320 0.9320 0.9320 0.9320 0.9320
0.32544 2564 0.0 0.9319 0.9319 0.9319 0.9319 0.9319 0.9319 0.9319
0.32570 2563 0.0 0.9317 0.9317 0.9317 0.9317 0.9317 0.9317 0.9317
0.32597 2562 0.0 0.9316 0.9316 0.9316 0.9316 0.9316 0.9316 0.9316
0.32623 2561 0.0 0.9315 0.9315 0.9315 0.9315 0.9315 0.9315 0.9315
0.32649 2560 0.0 0.9313 0.9313 0.9313 0.9313 0.9313 0.9313 0.9313
0.32676 2559 0.0 0.9312 0.9312 0.9312 0.9312 0.9312 0.9312 0.9312
0.32702 2558 0.0 0.9311 0.9311 0.9311 0.9311 0.9311 0.9311 0.9311
0.32728 2557 0.0 0.9310 0.9310 0.9310 0.9310 0.9310 0.9310 0.9310
0.32755 2556 0.0 0.9308 0.9308 0.9308 0.9308 0.9308 0.9308 0.9308
0.32781 2555 0.0 0.9307 0.9307 0.9307 0.9307 0.9307 0.9307 0.9307
0.32807 2553 0.0 0.9306 0.9306 0.9306 0.9306 0.9306 0.9306 0.9306
0.32833 2552 0.0 0.9305 0.9305 0.9305 0.9305 0.9305 0.9305 0.9305
0.32860 2552 0.0 0.9303 0.9303 0.9303 0.9303 0.9303 0.9303 0.9303
0.32886 2551 0.0 0.9302 0.9302 0.9302 0.9302 0.9302 0.9302 0.9302
0.32912 2550 0.0 0.9301 0.9301 0.9301 0.9301 0.9301 0.9301 0.9301
0.32939 2549 0.0 0.9299 0.9299 0.9299 0.9299 0.9299 0.9299 0.9299
0.32965 2548 0.0 0.9298 0.9298 0.9298 0.9298 0.9298 0.9298 0.9298
0.32991 2547 0.0 0.9297 0.9297 0.9297 0.9297 0.9297 0.9297 0.9297
0.33018 2546 0.0 0.9296 0.9296 0.9296 0.9296 0.9296 0.9296 0.9296
0.33044 2545 0.0 0.9294 0.9294 0.9294 0.9294 0.9294 0.9294 0.9294
0.33070 2544 0.0 0.9293 0.9293 0.9293 0.9293 0.9293 0.9293 0.9293
0.33097 2543 0.0 0.9292 0.9292 0.9292 0.9292 0.9292 0.9292 0.9292
0.33123 2542 0.0 0.9291 0.9291 0.9291 0.9291 0.9291 0.9291 0.9291
0.33149 2541 0.0 0.9289 0.9289 0.9289 0.9289 0.9289 0.9289 0.9289
0.33175 2540 0.0 0.9288 0.9288 0.9288 0.9288 0.9288 0.9288 0.9288
0.33202 2539 0.0 0.9287 0.9287 0.9287 0.9287 0.9287 0.9287 0.9287
0.33228 2538 0.0 0.9285 0.9285 0.9285 0.9285 0.9285 0.9285 0.9285
0.33254 2537 0.0 0.9284 0.9284 0.9284 0.9284 0.9284 0.9284 0.9284
0.33281 2536 0.0 0.9283 0.9283 0.9283 0.9283 0.9283 0.9283 0.9283
0.33307 2534 0.0 0.9282 0.9282 0.9282 0.9282 0.9282 0.9282 0.9282
0.33333 2533 0.0 0.9280 0.9280 0.9280 0.9280 0.9280 0.9280 0.9280
0.33360 2533 0.0 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279
0.33386 2532 0.0 0.9278 0.9278 0.9278 0.9278 0.9278 0.9278 0.9278
0.33412 2531 0.0 0.9276 0.9276 0.9276 0.9276 0.9276 0.9276 0.9276
0.33439 2530 0.0 0.9275 0.9275 0.9275 0.9275 0.9275 0.9275 0.9275
0.33465 2529 0.0 0.9274 0.9274 0.9274 0.9274 0.9274 0.9274 0.9274
0.33491 2528 0.0 0.9273 0.9273 0.9273 0.9273 0.9273 0.9273 0.9273
0.33517 2527 0.0 0.9271 0.9271 0.9271 0.9271 0.9271 0.9271 0.9271
0.33544 2526 0.0 0.9270 0.9270 0.9270 0.9270 0.9270 0.9270 0.9270
0.33570 2525 0.0 0.9269 0.9269 0.9269 0.9269 0.9269 0.9269 0.9269
0.33596 2524 0.0 0.9268 0.9268 0.9268 0.9268 0.9268 0.9268 0.9268
0.33623 2523 0.0 0.9266 0.9266 0.9266 0.9266 0.9266 0.9266 0.9266
0.33649 2522 0.0 0.9265 0.9265 0.9265 0.9265 0.9265 0.9265 0.9265
0.33675 2521 0.0 0.9264 0.9264 0.9264 0.9264 0.9264 0.9264 0.9264
0.33702 2520 0.0 0.9262 0.9262 0.9262 0.9262 0.9262 0.9262 0.9262
0.33728 2519 0.0 0.9261 0.9261 0.9261 0.9261 0.9261 0.9261 0.9261
0.33754 2518 0.0 0.9260 0.9260 0.9260 0.9260 0.9260 0.9260 0.9260
0.33781 2517 0.0 0.9259 0.9259 0.9259 0.9259 0.9259 0.9259 0.9259
0.33807 2515 0.0 0.9257 0.9257 0.9257 0.9257 0.9257 0.9257 0.9257
0.33833 2514 0.0 0.9256 0.9256 0.9256 0.9256 0.9256 0.9256 0.9256
0.33860 2514 0.0 0.9255 0.9255 0.9255 0.9255 0.9255 0.9255 0.9255
0.33886 2513 0.0 0.9254 0.9254 0.9254 0.9254 0.9254 0.9254 0.9254
0.33912 2512 0.0 0.9252 0.9252 0.9252 0.9252 0.9252 0.9252 0.9252
0.33938 2511 0.0 0.9251 0.9251 0.9251 0.9251 0.9251 0.9251 0.9251
0.33965 2510 0.0 0.9250 0.9250 0.9250 0.9250 0.9250 0.9250 0.9250
0.33991 2509 0.0 0.9248 0.9248 0.9248 0.9248 0.9248 0.9248 0.9248
0.34017 2508 0.0 0.9247 0.9247 0.9247 0.9247 0.9247 0.9247 0.9247
0.34044 2507 0.0 0.9246 0.9246 0.9246 0.9246 0.9246 0.9246 0.9246
0.34070 2506 0.0 0.9245 0.9245 0.9245 0.9245 0.9245 0.9245 0.9245
0.34096 2505 0.0 0.9243 0.9243 0.9243 0.9243 0.9243 0.9243 0.9243
0.34123 2504 0.0 0.9242 0.9242 0.9242 0.9242 0.9242 0.9242 0.9242
0.34149 2503 0.0 0.9241 0.9241 0.9241 0.9241 0.9241 0.9241 0.9241
0.34175 2502 0.0 0.9239 0.9239 0.9239 0.9239 0.9239 0.9239 0.9239
0.34202 2501 0.0 0.9238 0.9238 0.9238 0.9238 0.9238 0.9238 0.9238
0.34228 2500 0.0 0.9237 0.9237 0.9237 0.9237 0.9237 0.9237 0.9237
0.34254 2499 0.0 0.9236 0.9236 0.9236 0.9236 0.9236 0.9236 0.9236
0.34280 2498 0.0 0.9234 0.9234 0.9234 0.9234 0.9234 0.9234 0.9234
0.34307 2496 0.0 0.9233 0.9233 0.9233 0.9233 0.9233 0.9233 0.9233
0.34333 2495 0.0 0.9232 0.9232 0.9232 0.9232 0.9232 0.9232 0.9232
0.34359 2495 0.0 0.9231 0.9231 0.9231 0.9231 0.9231 0.9231 0.9231
0.34386 2494 0.0 0.9229 0.9229 0.9229 0.9229 0.9229 0.9229 0.9229
0.34412 2493 0.0 0.9228 0.9228 0.9228 0.9228 0.9228 0.9228 0.9228
0.34438 2492 0.0 0.9227 0.9227 0.9227 0.9227 0.9227 0.9227 0.9227
0.34465 2491 0.0 0.9225 0.9225 0.9225 0.9225 0.9225 0.9225 0.9225
0.34491 2490 0.0 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224 0.9224
0.34517 2489 0.0 0.9223 0.9223 0.9223 0.9223 0.9223 0.9223 0.9223
0.34544 2488 0.0 0.9222 0.9222 0.9222 0.9222 0.9222 0.9222 0.9222
0.34570 2487 0.0 0.9220 0.9220 0.9220 0.9220 0.9220 0.9220 0.9220
0.34596 2486 0.0 0.9219 0.9219 0.9219 0.9219 0.9219 0.9219 0.9219
0.34622 2485 0.0 0.9218 0.9218 0.9218 0.9218 0.9218 0.9218 0.9218
0.34649 2484 0.0 0.9217 0.9217 0.9217 0.9217 0.9217 0.9217 0.9217
0.34675 2483 0.0 0.9215 0.9215 0.9215 0.9215 0.9215 0.9215 0.9215
0.34701 2482 0.0 0.9214 0.9214 0.9214 0.9214 0.9214 0.9214 0.9214
0.34728 2481 0.0 0.9213 0.9213 0.9213 0.9213 0.9213 0.9213 0.9213
0.34754 2480 0.0 0.9211 0.9211 0.9211 0.9211 0.9211 0.9211 0.9211
0.34780 2479 0.0 0.9210 0.9210 0.9210 0.9210 0.9210 0.9210 0.9210
0.34807 2478 0.0 0.9209 0.9209 0.9209 0.9209 0.9209 0.9209 0.9209
0.34833 2476 0.0 0.9208 0.9208 0.9208 0.9208 0.9208 0.9208 0.9208
0.34859 2475 0.0 0.9206 0.9206 0.9206 0.9206 0.9206 0.9206 0.9206
0.34886 2475 0.0 0.9205 0.9205 0.9205 0.9205 0.9205 0.9205 0.9205
0.34912 2474 0.0 0.9204 0.9204 0.9204 0.9204 0.9204 0.9204 0.9204
0.34938 2473 0.0 0.9202 0.9202 0.9202 0.9202 0.9202 0.9202 0.9202
0.34964 2472 0.0 0.9201 0.9201 0.9201 0.9201 0.9201 0.9201 0.9201
0.34991 2471 0.0 0.9200 0.9200 0.9200 0.9200 0.9200 0.9200 0.9200
0.35017 2470 0.0 0.9199 0.9199 0.9199 0.9199 0.9199 0.9199 0.9199
0.35043 2469 0.0 0.9197 0.9197 0.9197 0.9197 0.9197 0.9197 0.9197
0.35070 2468 0.0 0.9196 0.9196 0.9196 0.9196 0.9196 0.9196 0.9196
0.35096 2467 0.0 0.9195 0.9195 0.9195 0.9195 0.9195 0.9195 0.9195
0.35122 2466 0.0 0.9194 0.9194 0.9194 0.9194 0.9194 0.9194 0.9194
0.35149 2465 0.0 0.9192 0.9192 0.9192 0.9192 0.9192 0.9192 0.9192
0.35175 2464 0.0 0.9191 0.9191 0.9191 0.9191 0.9191 0.9191 0.9191
0.35201 2463 0.0 0.9190 0.9190 0.9190 0.9190 0.9190 0.9190 0.9190
0.35228 2462 0.0 0.9188 0.9188 0.9188 0.9188 0.9188 0.9188 0.9188
0.35254 2461 0.0 0.9187 0.9187 0.9187 0.9187 0.9187 0.9187 0.9187
0.35280 2460 0.0 0.9186 0.9186 0.9186 0.9186 0.9186 0.9186 0.9186
0.35306 2459 0.0 0.9185 0.9185 0.9185 0.9185 0.9185 0.9185 0.9185
0.35333 2457 0.0 0.9183 0.9183 0.9183 0.9183 0.9183 0.9183 0.9183
0.35359 2456 0.0 0.9182 0.9182 0.9182 0.9182 0.9182 0.9182 0.9182
0.35385 2456 0.0 0.9181 0.9181 0.9181 0.9181 0.9181 0.9181 0.9181
0.35412 2455 0.0 0.9180 0.9180 0.9180 0.9180 0.9180 0.9180 0.9180
0.35438 2454 0.0 0.9178 0.9178 0.9178 0.9178 0.9178 0.9178 0.9178
0.35464 2453 0.0 0.9177 0.9177 0.9177 0.9177 0.9177 0.9177 0.9177
0.35491 2452 0.0 0.9176 0.9176 0.9176 0.9176 0.9176 0.9176 0.9176
0.35517 2451 0.0 0.9174 0.9174 0.9174 0.9174 0.9174 0.9174 0.9174
0.35543 2450 0.0 0.9173 0.9173 0.9173 0.9173 0.9173 0.9173 0.9173
0.35570 2449 0.0 0.9172 0.9172 0.9172 0.9172 0.9172 0.9172 0.9172
0.35596 2448 0.0 0.9171 0.9171 0.9171 0.9171 0.9171 0.9171 0.9171
0.35622 2447 0.0 0.9169 0.9169 0.9169 0.9169 0.9169 0.9169 0.9169
0.35649 2446 0.0 0.9168 0.9168 0.9168 0.9168 0.9168 0.9168 0.9168
0.35675 2445 0.0 0.9167 0.9167 0.9167 0.9167 0.9167 0.9167 0.9167
0.35701 2444 0.0 0.9165 0.9165 0.9165 0.9165 0.9165 0.9165 0.9165
0.35727 2443 0.0 0.9164 0.9164 0.9164 0.9164 0.9164 0.9164 0.9164
0.35754 2442 0.0 0.9162 0.9162 0.9162 0.9162 0.9162 0.9162 0.9162
0.35780 2441 0.0 0.9160 0.9160 0.9160 0.9160 0.9160 0.9160 0.9160
0.35806 2440 0.0 0.9159 0.9159 0.9159 0.9159 0.9159 0.9159 0.9159
0.35833 2438 0.0 0.9157 0.9157 0.9157 0.9157 0.9157 0.9157 0.9157
0.35859 2437 0.0 0.9155 0.9155 0.9155 0.9155 0.9155 0.9155 0.9155
0.35885 2437 0.0 0.9153 0.9153 0.9153 0.9153 0.9153 0.9153 0.9153
0.35912 2436 0.0 0.9152 0.9152 0.9152 0.9152 0.9152 0.9152 0.9152
0.35938 2435 0.0 0.9150 0.9150 0.9150 0.9150 0.9150 0.9150 0.9150
0.35964 2434 0.0 0.9148 0.9148 0.9148 0.9148 0.9148 0.9148 0.9148
0.35991 2433 0.0 0.9147 0.9147 0.9147 0.9147 0.9147 0.9147 0.9147
0.36017 2432 0.0 0.9145 0.9145 0.9145 0.9145 0.9145 0.9145 0.9145
0.36043 2431 0.0 0.9143 0.9143 0.9143 0.9143 0.9143 0.9143 0.9143
0.36069 2430 0.0 0.9141 0.9141 0.9141 0.9141 0.9141 0.9141 0.9141
0.36096 2429 0.0 0.9140 0.9140 0.9140 0.9140 0.9140 0.9140 0.9140
0.36122 2428 0.0 0.9138 0.9138 0.9138 0.9138 0.9138 0.9138 0.9138
0.36148 2427 0.0 0.9136 0.9136 0.9136 0.9136 0.9136 0.9136 0.9136
0.36175 2426 0.0 0.9135 0.9135 0.9135 0.9135 0.9135 0.9135 0.9135
0.36201 2425 0.0 0.9133 0.9133 0.9133 0.9133 0.9133 0.9133 0.9133
0.36227 2424 0.0 0.9131 0.9131 0.9131 0.9131 0.9131 0.9131 0.9131
0.36254 2423 0.0 0.9129 0.9129 0.9129 0.9129 0.9129 0.9129 0.9129
0.36280 2422 0.0 0.9128 0.9128 0.9128 0.9128 0.9128 0.9128 0.9128
0.36306 2421 0.0 0.9126 0.9126 0.9126 0.9126 0.9126 0.9126 0.9126
0.36333 2419 0.0 0.9124 0.9124 0.9124 0.9124 0.9124 0.9124 0.9124
0.36359 2418 0.0 0.9123 0.9123 0.9123 0.9123 0.9123 0.9123 0.9123
0.36385 2418 0.0 0.9121 0.9121 0.9121 0.9121 0.9121 0.9121 0.9121
0.36411 2417 0.0 0.9119 0.9119 0.9119 0.9119 0.9119 0.9119 0.9119
0.36438 2416 0.0 0.9118 0.9118 0.9118 0.9118 0.9118 0.9118 0.9118
0.36464 2415 0.0 0.9116 0.9116 0.9116 0.9116 0.9116 0.9116 0.9116
0.36490 2414 0.0 0.9114 0.9114 0.9114 0.9114 0.9114 0.9114 0.9114
0.36517 2413 0.0 0.9112 0.9112 0.9112 0.9112 0.9112 0.9112 0.9112
0.36543 2412 0.0 0.9111 0.9111 0.9111 0.9111 0.9111 0.9111 0.9111
